month_year,loyalty_number,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,start_of_the_year,start_of_the_quarter,start_of_the_month
06-2017,277341,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,347423,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,347431,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,367338,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,400702,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,410963,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,433946,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,458614,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,510644,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,533638,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,540268,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,560990,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,562324,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,563188,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,638804,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,642323,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,648043,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,657980,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,700871,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,703852,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,707698,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,708020,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,735515,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,762259,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,872315,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,884691,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,907544,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,950914,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,960708,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,969933,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,984180,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,969632,2017,6,0,0,0.0,815,147,2017-01-01,2017-04-01,2017-06-01
06-2017,502670,2017,6,6,10038,10038.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,549080,2017,6,6,12942,12942.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,915286,2017,6,6,10944,10944.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,234973,2017,6,5,12265,12265.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,552328,2017,6,5,8710,8710.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,588095,2017,6,5,8405,8405.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,647041,2017,6,5,4545,4545.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,878929,2017,6,5,4605,4605.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,734824,2017,6,5,4730,4730.0,553,100,2017-01-01,2017-04-01,2017-06-01
06-2017,883505,2017,6,5,7325,7325.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,159856,2017,6,4,8480,8480.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,222960,2017,6,4,3328,3328.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,309602,2017,6,4,8156,8156.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,756065,2017,6,4,2916,2916.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,833322,2017,6,4,8672,8672.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,404475,2017,6,3,4761,4761.0,492,89,2017-01-01,2017-04-01,2017-06-01
06-2017,133859,2017,6,3,1824,1824.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,144977,2017,6,3,3999,3999.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,579005,2017,6,3,4278,4278.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,683751,2017,6,3,6234,6234.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,948783,2017,6,3,5175,5175.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,674281,2017,6,3,5397,5397.0,692,125,2017-01-01,2017-04-01,2017-06-01
06-2017,228984,2017,6,2,3312,3312.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,267930,2017,6,2,4932,4932.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,401710,2017,6,2,3224,3224.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,521702,2017,6,2,1046,1046.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,553261,2017,6,2,3714,3714.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,689909,2017,6,2,2624,2624.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,722003,2017,6,2,3788,3788.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,724378,2017,6,2,4014,4014.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,745668,2017,6,2,3032,3032.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,759093,2017,6,2,3374,3374.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,890702,2017,6,2,2536,2536.0,820,148,2017-01-01,2017-04-01,2017-06-01
06-2017,205111,2017,6,1,1635,1635.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,553943,2017,6,1,1987,1987.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,624935,2017,6,1,2252,2252.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,666222,2017,6,1,1222,1222.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,755290,2017,6,1,1431,1431.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,938031,2017,6,1,1312,1312.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,446886,2017,6,1,1276,1276.0,659,119,2017-01-01,2017-04-01,2017-06-01
06-2017,108857,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,152148,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,174439,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,190465,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,194009,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,194722,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,198167,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,205671,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,224132,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,265677,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,303621,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,324048,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,397065,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,426698,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,434113,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,515639,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,517781,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,609650,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,652816,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,681785,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,690984,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,701617,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,727595,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,737842,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,741700,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,772397,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,776453,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,795129,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,798832,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,805159,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,827339,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,829886,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,838584,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,876757,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,882443,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,892066,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,894322,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,912957,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,965590,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,976700,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,979168,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,444661,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,811748,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,974738,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,193662,2017,6,6,7920,7920.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,261715,2017,6,6,12846,12846.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,274141,2017,6,6,13440,13440.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,422496,2017,6,6,8850,8850.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,911668,2017,6,6,3216,3216.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,477676,2017,6,5,7090,7090.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,489534,2017,6,5,10870,10870.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,540316,2017,6,5,7640,7640.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,605500,2017,6,5,4120,4120.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,659147,2017,6,5,4710,4710.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,707716,2017,6,5,9850,9850.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,918048,2017,6,5,8710,8710.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,941852,2017,6,5,12365,12365.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,371532,2017,6,4,9524,9524.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,477739,2017,6,4,7364,7364.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,570637,2017,6,4,5324,5324.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,579990,2017,6,4,3816,3816.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,108625,2017,6,3,4854,4854.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,258849,2017,6,3,5727,5727.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,617489,2017,6,3,4941,4941.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,713998,2017,6,3,3342,3342.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,812248,2017,6,3,3381,3381.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,832745,2017,6,3,2562,2562.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,432718,2017,6,3,2325,2325.0,603,109,2017-01-01,2017-04-01,2017-06-01
06-2017,810071,2017,6,2,4050,4050.0,625,113,2017-01-01,2017-04-01,2017-06-01
06-2017,139532,2017,6,2,3380,3380.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,390434,2017,6,2,3322,3322.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,724781,2017,6,2,1140,1140.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,632199,2017,6,2,2594,2594.0,759,137,2017-01-01,2017-04-01,2017-06-01
06-2017,165484,2017,6,1,1457,1457.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,293531,2017,6,1,913,913.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,840741,2017,6,1,1577,1577.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,824906,2017,6,1,1642,1642.0,657,118,2017-01-01,2017-04-01,2017-06-01
06-2017,470323,2017,6,1,902,902.0,660,119,2017-01-01,2017-04-01,2017-06-01
06-2017,107385,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,128615,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,133035,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,163260,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,197192,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,207576,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,212977,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,213177,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,285074,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,313815,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,321074,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,353535,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,417841,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,482882,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,491948,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,533539,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,537722,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,563428,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,615617,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,618226,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,625123,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,629299,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,653081,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,675419,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,702325,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,722538,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,729444,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,752729,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,759417,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,767416,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,779468,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,796943,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,797992,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,811684,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,836984,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,859176,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,726940,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,324364,2017,6,6,10074,10074.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,512219,2017,6,6,14364,14364.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,560528,2017,6,6,12954,12954.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,901780,2017,6,6,11880,11880.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,990918,2017,6,6,13992,13992.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,740762,2017,6,6,14088,14088.0,669,120,2017-01-01,2017-04-01,2017-06-01
06-2017,192691,2017,6,5,4295,4295.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,549537,2017,6,5,4210,4210.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,672103,2017,6,5,4985,4985.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,787833,2017,6,5,4085,4085.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,858417,2017,6,5,7520,7520.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,918021,2017,6,5,5420,5420.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,987122,2017,6,5,8935,8935.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,254940,2017,6,5,3170,3170.0,563,101,2017-01-01,2017-04-01,2017-06-01
06-2017,107649,2017,6,5,4670,4670.0,796,143,2017-01-01,2017-04-01,2017-06-01
06-2017,404011,2017,6,4,4224,4224.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,513590,2017,6,4,4916,4916.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,535587,2017,6,4,9208,9208.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,549862,2017,6,4,8860,8860.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,586100,2017,6,4,8252,8252.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,597837,2017,6,4,8624,8624.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,612955,2017,6,4,6752,6752.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,686044,2017,6,4,3632,3632.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,666952,2017,6,3,3270,3270.0,605,109,2017-01-01,2017-04-01,2017-06-01
06-2017,365816,2017,6,3,6222,6222.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,528173,2017,6,3,3978,3978.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,800357,2017,6,3,7470,7470.0,623,112,2017-01-01,2017-04-01,2017-06-01
06-2017,724979,2017,6,3,6132,6132.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,242812,2017,6,3,3189,3189.0,735,132,2017-01-01,2017-04-01,2017-06-01
06-2017,203133,2017,6,2,1742,1742.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,302957,2017,6,2,4152,4152.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,396267,2017,6,2,4712,4712.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,569313,2017,6,2,4882,4882.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,584727,2017,6,2,2936,2936.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,746520,2017,6,2,4624,4624.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,270759,2017,6,2,4214,4214.0,842,152,2017-01-01,2017-04-01,2017-06-01
06-2017,164017,2017,6,2,3436,3436.0,765,138,2017-01-01,2017-04-01,2017-06-01
06-2017,536485,2017,6,1,1634,1634.0,542,98,2017-01-01,2017-04-01,2017-06-01
06-2017,182490,2017,6,1,2454,2454.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,314589,2017,6,1,1613,1613.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,319501,2017,6,1,1836,1836.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,590752,2017,6,1,2231,2231.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,870687,2017,6,1,1311,1311.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,878568,2017,6,1,2384,2384.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,330131,2017,6,1,1035,1035.0,479,86,2017-01-01,2017-04-01,2017-06-01
06-2017,182320,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,133730,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,138853,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,142715,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,163405,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,197855,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,225656,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,243444,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,293689,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,300867,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,390719,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,495027,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,608493,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,643643,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,663150,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,670230,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,702327,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,719633,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,723438,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,734752,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,749459,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,751779,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,767058,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,801882,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,810581,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,817135,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,850694,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,869712,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,877595,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,895921,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,900795,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,940523,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,947497,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,949829,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,991371,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,847183,2017,6,0,0,0.0,633,114,2017-01-01,2017-04-01,2017-06-01
06-2017,592218,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,766562,2017,6,0,0,0.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,125300,2017,6,6,6084,6084.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,355298,2017,6,6,8970,8970.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,374275,2017,6,6,11736,11736.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,430618,2017,6,6,13896,13896.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,713853,2017,6,6,8892,8892.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,958923,2017,6,6,10812,10812.0,651,117,2017-01-01,2017-04-01,2017-06-01
06-2017,389565,2017,6,5,3645,3645.0,611,110,2017-01-01,2017-04-01,2017-06-01
06-2017,277565,2017,6,5,7855,7855.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,360446,2017,6,5,10215,10215.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,777540,2017,6,5,11050,11050.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,822811,2017,6,5,10255,10255.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,329736,2017,6,4,2624,2624.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,395324,2017,6,4,3092,3092.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,632981,2017,6,4,4104,4104.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,708519,2017,6,4,5208,5208.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,173398,2017,6,3,6312,6312.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,552818,2017,6,3,5082,5082.0,504,91,2017-01-01,2017-04-01,2017-06-01
06-2017,467945,2017,6,3,7131,7131.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,684371,2017,6,3,5355,5355.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,610465,2017,6,3,2610,2610.0,666,120,2017-01-01,2017-04-01,2017-06-01
06-2017,590098,2017,6,2,4224,4224.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,788001,2017,6,2,3918,3918.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,839422,2017,6,2,4526,4526.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,934604,2017,6,2,4494,4494.0,0,0,2017-01-01,2017-04-01,2017-06-01
06-2017,154644,2017,6,2,1738,1738.0,737,133,2017-01-01,2017-04-01,2017-06-01
06-2017,366687,2017,6,2,2020,2020.0,725,131,2017-01-01,2017-04-01,2017-06-01
