month_year,loyalty_number,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,start_of_the_year,start_of_the_quarter,start_of_the_month
10-2018,435358,2018,10,1,1995,1995.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,438526,2018,10,1,840,840.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,496325,2018,10,1,2120,2120.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,608241,2018,10,1,1058,1058.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,932623,2018,10,1,1952,1952.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,985115,2018,10,1,771,771.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,301794,2018,10,1,2495,2495.0,567,102,2018-01-01,2018-10-01,2018-10-01
10-2018,108896,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,612144,2018,10,0,0,0.0,574,103,2018-01-01,2018-10-01,2018-10-01
10-2018,512580,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,101644,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,105145,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,185815,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,201256,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,208630,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,241495,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,298098,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,299397,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,315054,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,384286,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,430059,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,453448,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,480259,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,483802,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,507567,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,565876,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,573661,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,577795,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,582930,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,587284,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,591758,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,601586,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,651622,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,667634,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,667800,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,718454,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,733889,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,756559,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,759417,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,768255,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,810990,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,819569,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,853826,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,874374,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,936612,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,960555,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,965751,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,983551,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,989986,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,991924,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,996152,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,415915,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,492973,2018,10,4,9304,13956.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,561801,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,772532,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,873551,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,102788,2018,10,4,5096,7644.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,148982,2018,10,8,18984,28476.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,490553,2018,10,4,3236,3236.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,536941,2018,10,4,9784,9784.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,815796,2018,10,4,7892,7892.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,859176,2018,10,4,6068,6068.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,876254,2018,10,4,3612,3612.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,921191,2018,10,4,9620,9620.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,947408,2018,10,4,7980,7980.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,378920,2018,10,3,2241,2241.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,173485,2018,10,3,5580,5580.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,336541,2018,10,3,4464,4464.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,373950,2018,10,3,4326,4326.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,420439,2018,10,3,7419,7419.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,434807,2018,10,3,2133,2133.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,478247,2018,10,3,5148,5148.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,611084,2018,10,3,6432,6432.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,670751,2018,10,3,2859,2859.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,688319,2018,10,3,6087,6087.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,764513,2018,10,3,6858,6858.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,772370,2018,10,3,4899,4899.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,809449,2018,10,3,3681,3681.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,888291,2018,10,3,3486,3486.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,442695,2018,10,2,3496,3496.0,498,90,2018-01-01,2018-10-01,2018-10-01
10-2018,138896,2018,10,2,1732,1732.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,142950,2018,10,2,4892,4892.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,209850,2018,10,2,1140,1140.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,247180,2018,10,2,1810,1810.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,287097,2018,10,2,1632,1632.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,308171,2018,10,2,3622,3622.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,357574,2018,10,2,1960,1960.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,369739,2018,10,2,1012,1012.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,485300,2018,10,2,2784,2784.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,487930,2018,10,2,1816,1816.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,562376,2018,10,2,4612,4612.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,562734,2018,10,2,2408,2408.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,665646,2018,10,2,4384,4384.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,684889,2018,10,2,4692,4692.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,735966,2018,10,2,2100,2100.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,738874,2018,10,2,1166,1166.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,753456,2018,10,2,3816,3816.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,759899,2018,10,2,3152,3152.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,975387,2018,10,2,4866,4866.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,255425,2018,10,1,1862,1862.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,396998,2018,10,1,2370,2370.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,660030,2018,10,1,1435,1435.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,797216,2018,10,1,952,952.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,826136,2018,10,1,2100,2100.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,295561,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,492575,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,551961,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,773571,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,115405,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,162167,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,164226,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,183885,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,184496,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,232871,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,331697,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,335324,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,342945,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,387570,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,411030,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,416620,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,903679,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,462833,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,480732,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,481105,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,481857,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,501704,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,512426,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,526481,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,539436,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,542636,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,634181,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,634418,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,706497,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,709948,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,715947,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,721438,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,771220,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,802645,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,809301,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,845580,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,874984,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,891237,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,900460,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,920792,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,950304,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,953210,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,631070,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,675879,2018,10,4,7184,10776.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,696897,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,805110,2018,10,4,5748,8622.0,581,105,2018-01-01,2018-10-01,2018-10-01
10-2018,815207,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,294617,2018,10,4,6264,6264.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,564114,2018,10,4,8264,8264.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,626046,2018,10,4,7616,7616.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,651020,2018,10,4,6272,6272.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,839748,2018,10,4,6172,6172.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,465095,2018,10,3,4488,4488.0,418,75,2018-01-01,2018-10-01,2018-10-01
10-2018,153626,2018,10,3,5781,5781.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,164743,2018,10,3,4974,4974.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,286975,2018,10,3,6021,6021.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,469781,2018,10,3,5226,5226.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,563410,2018,10,3,6750,6750.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,775160,2018,10,3,2745,2745.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,816420,2018,10,3,4818,4818.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,896075,2018,10,3,5820,5820.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,293266,2018,10,2,2634,2634.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,399704,2018,10,2,4862,4862.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,621823,2018,10,2,1624,1624.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,799690,2018,10,2,3402,3402.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,870522,2018,10,2,3434,3434.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,160135,2018,10,1,1397,1397.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,477787,2018,10,1,723,723.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,539370,2018,10,1,1627,1627.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,551710,2018,10,1,529,529.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,662936,2018,10,1,1500,1500.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,791678,2018,10,1,2221,2221.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,810028,2018,10,1,2006,2006.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,813868,2018,10,1,1973,1973.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,922815,2018,10,1,1464,1464.0,424,76,2018-01-01,2018-10-01,2018-10-01
10-2018,101709,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,229692,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,247692,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,299454,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,447804,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,448823,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,786966,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,120868,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,140042,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,186668,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,190465,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,205445,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,213934,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,224952,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,258088,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,265677,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,273552,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,295064,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,313571,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,314147,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,327530,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,358255,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,366263,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,393853,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,394979,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,397376,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,409603,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,422496,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,423844,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,428523,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,428843,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,453494,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,487027,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,503305,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,565040,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,576354,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,619268,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,625599,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,627913,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,642409,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,675240,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,676406,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,720131,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,731254,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,733370,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,747304,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,784271,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,790346,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,816937,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,828182,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,971157,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,972636,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,970014,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,456177,2018,10,8,4160,6240.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,596462,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,906428,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,973846,2018,10,6,8856,13284.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,832367,2018,10,4,9300,9300.0,353,64,2018-01-01,2018-10-01,2018-10-01
10-2018,165022,2018,10,4,4612,4612.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,240942,2018,10,4,7336,7336.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,159608,2018,10,4,9168,9168.0,466,84,2018-01-01,2018-10-01,2018-10-01
10-2018,536671,2018,10,4,6680,6680.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,693852,2018,10,4,3236,3236.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,794323,2018,10,4,2548,2548.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,871206,2018,10,4,9976,9976.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,972686,2018,10,4,8464,8464.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,365468,2018,10,3,4260,4260.0,365,66,2018-01-01,2018-10-01,2018-10-01
10-2018,196777,2018,10,3,2652,2652.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,374585,2018,10,3,3342,3342.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,881000,2018,10,3,3960,3960.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,166865,2018,10,3,3465,3465.0,327,59,2018-01-01,2018-10-01,2018-10-01
10-2018,526644,2018,10,2,3956,3956.0,391,70,2018-01-01,2018-10-01,2018-10-01
10-2018,127590,2018,10,2,3050,3050.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,166705,2018,10,2,1788,1788.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,272944,2018,10,2,1710,1710.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,274204,2018,10,2,4622,4622.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,450621,2018,10,2,4688,4688.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,552669,2018,10,2,2652,2652.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,650486,2018,10,2,4142,4142.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,728655,2018,10,2,3604,3604.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,950336,2018,10,2,2916,2916.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,191508,2018,10,1,1953,1953.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,229436,2018,10,1,1725,1725.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,308991,2018,10,1,2394,2394.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,463230,2018,10,1,607,607.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,611990,2018,10,1,535,535.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,706918,2018,10,1,1878,1878.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,929728,2018,10,1,1898,1898.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,347982,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,276967,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,549537,2018,10,0,0,0.0,572,103,2018-01-01,2018-10-01,2018-10-01
10-2018,552776,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,748831,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,835566,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,873180,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,103916,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,125606,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,140223,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,161276,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,168727,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,173356,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,206914,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,216072,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,223638,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,255718,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,262374,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,317664,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,336469,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,364372,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,391673,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,410218,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,429689,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,430670,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,441313,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,448483,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,463833,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,473648,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
10-2018,482370,2018,10,0,0,0.0,0,0,2018-01-01,2018-10-01,2018-10-01
